"age","income","gender","web_visits","purchased"
32,9220.36234755069,0,41,1
20,2152.26127044298,0,14,0
22,9609.90635002963,1,20,0
35,6276.51505614631,0,35,0
47,1131.80849724449,0,14,1
27,8238.99505310692,0,23,0
54,8118.87552635744,1,19,0
20,9250.2564387396,1,10,1
57,8452.81507493928,0,15,1
70,6209.38261039555,0,20,0
28,7802.32852534391,1,24,0
30,1942.43789301254,1,10,0
36,8832.78838358819,1,15,0
53,3711.02663083002,0,24,1
37,4972.68314962275,1,24,0
48,2834.84961441718,0,0,0
34,4480.22320633754,0,46,1
21,6485.58975988999,0,47,0
40,8613.78692486323,1,24,0
33,9010.44389419258,0,0,1
58,3243.92007966526,1,22,0
31,6106.31682421081,0,35,0
28,8326.22391427867,1,19,0
22,3748.0806002859,0,18,1
60,2902.3059704341,1,18,0
29,6368.22463548742,0,33,1
23,3506.87854364514,1,31,0
52,4690.41482382454,0,28,1
32,3179.31652953848,1,48,0
31,4992.68863606267,0,28,0
34,8301.92025494762,1,10,0
24,8254.67611663043,0,3,0
18,5285.10072850622,1,15,1
35,9663.97344763391,0,13,0
20,7342.84356748685,0,48,0
26,4681.04941118509,1,50,0
28,9921.25279502943,1,29,1
37,3624.48283727281,0,7,1
66,2440.76650333591,1,3,0
40,7623.75616235659,1,17,1
64,9169.99321780168,0,2,0
53,4723.30257040448,1,5,1
67,7602.46555623598,0,37,0
43,1998.62963333726,1,9,0
52,5555.34721538424,1,48,1
69,1913.50058559328,1,4,0
53,2068.81727441214,1,27,1
28,2172.21933836117,1,5,0
42,9980.0439751707,1,17,0
61,8800.91941123828,0,40,0
30,1437.40680487826,0,14,0
35,6459.95505014434,0,8,1
60,3000.04860479385,1,25,0
25,4992.47990781441,1,48,0
68,8829.10193875432,0,6,0
33,8593.14580727369,0,32,1
32,1540.97019950859,0,24,0
48,5267.57227047347,0,45,1
38,7030.93884582631,0,23,0
48,8866.495517781,1,19,0
67,1527.46593928896,1,19,0
69,4184.69108873978,0,21,0
54,7073.02046311088,0,5,0
24,4873.02217213437,1,32,0
48,9867.24073719233,0,21,0
48,9580.39946923964,1,42,0
67,6207.3982283473,0,12,1
67,1515.69332578219,0,2,0
59,7163.33990800194,0,19,0
54,6691.73695403151,1,25,0
33,7896.19404333644,0,1,1
28,5272.56887801923,1,15,0
26,2917.41089127026,1,49,1
26,6173.39385091327,1,19,0
18,2515.80114127137,1,26,0
42,7970.10493837297,0,15,0
67,3678.4960036166,0,35,1
44,7963.3716319222,0,22,0
45,6754.03942447156,1,34,0
55,5754.25663823262,0,39,1
51,2276.29832061939,0,27,0
45,9079.11973120645,1,49,0
62,5228.28816366382,0,26,0
28,3729.24625640735,1,8,0
22,8092.23541989923,1,22,0
41,6454.48839385062,0,20,0
69,3626.39453774318,1,43,1
20,3899.3724626489,0,33,1
22,5296.12580616958,0,39,0
46,1620.79742527567,1,50,0
25,6124.21872746199,0,27,0
20,5565.48466626555,1,32,0
63,1482.20131942071,0,9,0
31,7776.63675579242,0,41,0
32,4907.410151558,1,2,0
32,5554.38927700743,1,25,1
66,2027.04736543819,0,43,0
20,2006.07691658661,0,45,1
35,4597.12234931067,1,16,0
54,4146.2319707498,0,43,0
30,7242.62288212776,1,42,0
19,5921.31020850502,0,41,1
63,7611.94201861508,0,17,0
67,8387.10776437074,0,2,0
55,2681.96128448471,0,4,0
23,1983.22864482179,0,6,0
33,2028.90962106176,1,12,0
18,9512.70594936796,0,44,0
52,9660.09660367854,1,31,0
49,1864.68517151661,0,12,1
46,1247.73766542785,0,7,0
36,3387.99445074983,0,19,1
29,2201.75193692558,1,21,1
35,4916.33349633776,0,44,0
21,4353.85409696028,1,29,0
38,7261.13636465743,0,35,0
63,5239.13168930449,1,50,1
66,5934.52550051734,0,15,1
60,3381.77839992568,1,35,0
48,1055.67462509498,1,47,0
31,1791.75371024758,1,39,0
25,7430.11489557102,1,38,1
59,5163.30185602419,0,24,1
63,4895.47729911283,1,33,1
48,1895.63042670488,1,16,1
68,4444.88989282399,1,2,1
70,3783.41103671119,0,9,1
59,6433.45591472462,1,11,0
36,6973.19452976808,1,26,1
64,9666.35253978893,1,4,1
34,8636.85528445058,0,40,0
34,8061.31619261578,1,12,1
51,8781.15098597482,1,33,1
57,4573.92708561383,1,29,0
52,8367.37242876552,1,16,0
59,4881.56092795543,1,18,1
44,4523.38056545705,1,44,0
66,5469.62113096379,1,16,0
35,1355.90902389959,1,45,1
68,1996.1578247603,1,17,0
20,1532.43975015357,0,35,0
41,5909.86527502537,0,41,0
19,7780.75421694666,0,38,0
62,3517.86990300752,1,11,0
20,1100.03642807715,0,49,1
33,4416.78360081278,0,1,1
47,7937.70850123838,1,7,0
38,7218.65669079125,0,9,1
26,5572.04598025419,1,24,1
65,5855.40562774986,0,39,1
59,9749.78979467414,1,8,0
43,3898.12558959238,1,31,1
34,5461.75040653907,1,48,1
63,7785.97027529031,0,20,0
58,1144.28478828631,0,48,1
52,7181.94231414236,1,24,0
53,8156.193458708,1,49,0
18,6819.9615359772,0,32,0
66,8767.96168833971,0,21,0
55,8828.85287259705,0,24,0
27,4067.35468283296,0,1,1
56,3804.24864916131,1,14,0
40,4456.00092061795,1,34,1
43,1594.9945054017,1,13,1
33,6911.84963099658,1,22,0
67,7407.00673870742,0,12,0
47,6407.28326910175,1,50,0
38,9359.0200394392,1,6,0
53,5448.47971014678,1,10,0
42,7155.83633608185,0,49,0
40,5698.28819390386,0,29,0
29,4453.55893694796,1,2,0
24,9786.90937138163,0,38,0
38,8416.11045692116,0,48,1
42,8776.27050131559,0,10,0
41,1847.14688151143,0,43,0
44,9817.29861511849,1,14,0
64,8022.18054817058,0,32,0
68,4087.02261326835,1,10,0
55,7077.62988749892,1,38,1
68,4062.58522067219,0,47,0
67,3848.21002976969,1,24,0
45,4403.6069305148,0,29,0
35,6597.48610109091,0,49,0
31,7881.69278297573,0,5,0
55,4289.16384861805,0,15,0
70,9664.73112558015,1,5,0
43,9087.21582195722,0,12,1
55,6973.66215614602,1,6,0
65,7843.6777445022,0,41,0
60,4377.37100361846,1,39,0
66,6795.06325814873,1,21,0
57,6589.49450333603,1,3,0
46,9960.42253286578,0,49,0
40,4316.5163770318,0,19,0
24,8030.10841622017,0,27,0
21,4819.80370241217,0,3,0
29,4649.94166232646,1,24,0
62,2495.61820575036,0,21,0
35,5624.54696535133,1,21,1
43,6010.19968395121,1,25,0
34,7198.1087946333,0,32,1
47,4035.51588533446,0,32,0
50,5384.59463580512,0,34,0
55,2392.71095069125,1,43,0
51,2405.09703359567,0,25,0
59,5541.75526159815,0,41,0
67,8240.02800113522,0,38,0
50,7163.65603567101,1,27,0
67,6879.73631150089,1,23,1
41,4934.97336120345,0,1,0
51,6836.86234452762,0,32,1
38,4600.50515341572,0,49,0
59,5273.24070432223,1,31,1
28,4662.14783815667,0,20,0
47,1709.47692566551,1,34,1
25,8546.0902240593,0,25,1
46,3749.14752226323,1,21,0
51,7892.13774073869,1,36,0
70,3191.44333503209,0,34,0
31,5405.44499084353,0,44,0
21,9019.0282559488,1,14,1
43,2636.32361753844,1,6,1
67,7764.41014907323,1,10,0
61,5686.3824611064,0,18,1
53,9845.98785382695,1,48,0
34,1920.95362721011,1,13,0
27,6360.95823161304,1,11,0
68,8773.39822007343,0,26,0
18,3823.00497009419,0,24,1
31,6798.22924127802,1,50,1
22,7014.66341526248,0,49,1
30,9384.53403720632,0,35,0
32,7855.63781298697,0,45,1
69,8761.81992003694,1,40,0
45,4653.15500739962,1,32,0
55,7092.50271972269,1,16,0
37,5472.24978380837,1,30,0
58,3888.66074453108,0,24,1
37,3104.83222221956,0,41,0
24,5079.18365532532,0,37,0
70,3391.01545209996,1,44,1
49,2051.34868202731,0,38,0
61,1688.40881297365,1,2,1
38,4788.2048599422,1,8,0
49,3666.629929794,0,27,0
68,8898.74753681943,0,27,0
67,3419.79334619828,0,9,0
61,6100.00672005117,0,42,0
56,3037.66327956691,1,6,1
53,6077.42974115536,1,33,0
60,7670.06303416565,1,24,0
47,3988.49852359854,1,20,0
51,2307.89253208786,1,12,0
52,9166.36012797244,0,36,0
52,9415.45290825889,1,0,0
22,7307.38808354363,1,37,0
54,5397.09581481293,1,20,0
64,2778.09276827611,1,27,1
21,2075.40420349687,1,1,0
51,6521.58645074815,1,40,1
35,3339.32822197676,1,1,0
55,8793.82503754459,0,15,0
52,9286.47929430008,0,34,0
46,4575.35873982124,0,2,0
40,6851.39108914882,1,21,0
27,5644.39191948622,0,37,0
35,6952.64998427592,1,40,0
59,4277.79162186198,1,0,0
19,1549.90247311071,1,7,0
51,9106.5632828977,1,1,1
50,5364.40619756468,0,1,0
25,5925.33978749998,0,32,0
39,9986.31233535707,0,24,1
35,9961.52157639153,1,2,1
53,4941.46035285667,0,49,0
23,1216.06236742809,0,42,1
58,2232.47860884294,0,13,0
30,5335.1695346646,1,42,0
31,6261.81799243204,0,2,1
42,8320.65042224713,0,40,1
30,6390.87993488647,0,42,1
56,4584.76248709485,1,46,0
53,2881.54001277871,0,22,0
26,9825.63045108691,0,32,1
39,6377.76001216844,1,37,0
58,5460.02944884822,0,18,1
51,4333.99832178839,1,31,0
29,2354.50126347132,1,29,0
58,9717.41411951371,0,7,1
26,3970.62533465214,1,7,0
35,1883.13212478533,1,1,0
48,4695.31375495717,1,40,0
26,6702.60204630904,1,24,1
57,5881.42984663136,1,29,0
42,2239.56167534925,1,35,0
59,6077.08691502921,0,4,0
51,1919.69800135121,0,14,0
51,9385.52939239889,0,35,0
54,2942.51648080535,0,16,0
59,3217.13385568,1,7,0
19,3207.97618012875,0,45,0
37,3897.2255596891,0,34,0
55,7624.53838670626,0,37,0
53,5460.88062063791,1,40,0
37,1238.92969544977,0,35,1
59,2119.99879288487,0,43,1
37,4379.2808894068,0,21,1
57,6241.93264381029,1,0,0
70,6072.95858254656,0,22,0
67,6500.32940576784,0,42,1
33,2253.49229155108,0,16,1
19,2034.21309008263,1,16,0
61,3006.89191743731,0,21,0
33,1955.11637232266,0,14,1
37,4080.21256211214,0,19,0
63,5251.41093228012,0,50,1
18,4260.22532163188,1,24,0
34,3234.50647317804,1,31,0
67,2779.16854363866,0,39,0
26,7881.48631993681,0,7,0
55,8623.14692069776,1,29,0
49,3576.39739476144,0,48,0
57,2020.1290557161,1,36,0
57,5218.00338407047,0,16,0
42,5720.11285088956,1,41,1
27,7037.42022579536,0,44,0
67,8266.29672432318,1,24,1
43,2984.23647345044,0,32,1
65,8040.55635374971,0,49,0
49,8393.50149268284,0,10,1
36,6853.17964898422,0,19,0
57,6579.59072943777,1,33,0
28,8377.83811078407,1,16,0
32,9891.59484091215,1,25,0
24,2047.54444421269,0,32,1
45,4381.18458306417,0,26,0
20,3424.77565421723,1,42,0
35,1219.10488721915,0,26,0
68,5971.58322925679,1,34,1
35,8914.49055308476,1,29,1
42,3694.28105512634,1,40,1
35,5535.20420496352,1,5,0
50,8660.40126793087,1,28,1
68,9512.18803576194,1,14,1
47,5994.56376954913,1,30,0
21,2502.31154938228,0,32,1
27,9832.39060058258,1,38,1
36,9962.5780985225,1,17,0
55,8014.5055516623,0,30,0
38,9294.94352242909,1,47,0
53,2225.01341975294,1,45,0
25,4775.86229587905,0,47,1
69,8297.76298603974,0,6,0
65,8809.68646495603,1,16,0
24,4992.77683254331,1,30,0
50,5218.64560758695,0,37,0
65,1272.66956097446,1,21,1
51,9789.00900250301,0,5,0
57,5027.68628997728,0,23,1
30,3480.8184041176,0,6,0
52,5482.55538195372,0,48,0
65,6107.63009870425,1,18,0
62,5768.1225691922,1,37,0
49,2359.26965274848,1,7,0
29,9900.67023131996,0,33,0
54,5174.95159921236,0,3,0
21,4926.65720358491,1,29,0
42,2646.22840774246,0,4,0
65,4522.33970700763,0,6,0
44,9630.20821637474,1,35,0
68,2427.96839750372,0,0,0
29,4360.42299447581,1,40,0
65,1546.06466367841,0,5,1
18,3475.04217270762,1,9,0
69,3780.81148373894,1,25,1
42,8827.20462162979,1,24,0
34,5644.34000826441,0,5,0
33,1375.26968214661,0,46,0
55,2022.6550407242,1,18,0
54,8688.75854765065,0,30,0
19,7903.98232755251,1,45,0
24,3146.1798613891,0,31,0
48,5160.07832274772,1,39,1
63,6181.87570828013,1,10,0
32,4591.20167465881,0,27,0
33,1814.25180076621,1,44,1
47,3049.0243206732,0,2,0
56,7592.55146840587,1,16,0
53,3598.31064217724,0,8,0
49,8500.9930850938,0,13,1
21,4812.38494068384,1,48,1
27,6723.19317841902,0,9,1
27,1078.73282581568,1,37,0
18,3278.36518385448,0,24,1
63,8364.00482524186,0,16,1
46,7507.32828560285,1,35,1
53,7205.5568092037,0,28,0
57,4682.50632006675,1,45,0
28,1329.0154193528,0,27,0
23,6154.35153315775,1,13,0
66,2731.15147650242,1,43,0
29,3986.64275137708,0,38,0
46,2969.95436004363,0,38,0
18,9933.06330521591,0,45,0
20,4960.11292049661,0,30,1
23,1351.32070514373,1,18,0
45,2137.61634845287,0,27,0
19,7626.82029698044,1,40,0
25,9708.75073107891,0,4,1
48,9748.35801054724,0,29,1
51,6190.97207859159,1,16,1
63,2790.14134546742,1,15,0
69,4302.18475172296,0,40,1
66,1395.46362520196,0,11,0
55,9812.12356733158,1,36,0
53,2002.02727131546,0,36,0
24,1692.55446037278,1,37,0
43,5902.80679892749,0,23,1
67,5956.97615365498,0,13,0
70,9295.91903556138,0,24,0
67,9805.19044888206,1,25,0
37,7765.04113664851,0,6,0
33,1158.16639969125,0,1,1
41,6090.54448385723,0,32,0
18,8972.70309273154,1,16,0
23,2402.73901564069,1,10,1
25,9936.86215137132,1,5,0
20,3032.2140743956,0,42,0
23,8962.59047323838,0,6,1
33,5744.14077913389,0,22,1
51,6800.86001893505,1,45,1
31,5743.93341923133,1,16,1
23,8417.47108078562,1,2,0
40,4944.23781172372,1,10,0
38,1415.95398169011,1,8,0
18,1292.00997273438,1,30,0
39,3943.2772025466,0,26,1
21,6394.23882123083,0,28,0
44,6465.87156318128,0,20,1
60,4668.97895513102,0,22,1
64,1470.49656999297,0,8,0
47,1509.33379982598,1,38,1
47,7025.72033577599,0,20,0
19,1369.956798153,1,4,0
37,3812.63522105291,0,20,0
37,6088.06905010715,0,36,1
18,8923.55893203057,0,32,0
49,2653.07003562339,0,4,1
27,5892.59673142806,1,40,0
61,1301.85421416536,1,50,1
55,7347.7161731571,1,27,0
31,5152.39734994248,0,38,0
18,8468.03128649481,1,10,1
67,7198.9190899767,1,49,0
56,5250.78343786299,0,36,0
28,8634.42405266687,1,30,0
56,4702.18605431728,0,25,0
46,2443.86695884168,1,4,0
63,2235.68504303694,1,25,0
44,5375.25056139566,1,25,1
67,3421.66852252558,1,20,1
22,8836.50954207405,0,35,0
39,7552.02141474001,0,45,0
63,1614.27455488592,1,21,1
61,6555.30170490965,0,7,0
57,8859.62521540932,1,29,0
49,9130.41294272989,1,28,0
24,9692.76523264125,0,6,0
39,2940.97030884586,1,4,0
53,3072.66244012862,1,25,1
50,9847.92626323178,0,3,0
51,5015.73589420877,0,27,1
18,6205.49585274421,1,43,0
54,1000.54178736173,0,21,1
28,6225.79722036608,1,50,0
57,1213.21124839596,1,15,0
58,5344.78662442416,0,48,0
65,9131.71564345248,1,29,0
30,5300.25077122264,0,38,1
34,1016.23500045389,1,45,0
63,2519.27860011347,0,9,1
28,5851.09090898186,0,0,1
66,1275.60629276559,1,44,0
27,2264.73123347387,0,2,0
67,5831.54902770184,0,15,0
31,4670.18326278776,1,29,1
29,4401.29489148967,1,6,1
49,3412.84148581326,1,37,1
26,5845.91045696288,0,4,0
21,4818.21368471719,0,4,1
66,6234.55337551422,1,19,0
60,4966.86586365104,0,9,1
44,8021.27598784864,1,11,1
53,7012.81792344525,0,38,0
58,2565.98461605608,1,37,1
67,4456.27174619585,0,39,1
66,8629.07356326468,1,4,0
29,8780.61256185174,1,22,1
26,1847.78000018559,1,45,0
33,2313.19712637924,1,41,0
45,8113.54272277094,0,1,0
45,5321.23163458891,0,0,1
30,6874.90160041489,1,13,0
24,1160.1231591776,0,3,0
20,7222.72404492833,0,7,0
40,7188.89314564876,0,49,0
29,2656.19013831019,1,31,1
41,6028.05381454527,1,25,0
37,1782.07404329441,0,4,0
33,8077.13685045019,0,46,0
50,9746.43871816806,0,17,0
60,1735.51701358519,0,25,0
18,7280.19341570325,0,17,1
69,3641.4137724787,0,9,1
54,2767.09833694622,0,45,1
33,2019.64243385009,1,11,0
52,7916.86850623228,0,7,0
32,5216.58572554588,0,23,1
42,1316.29529036582,1,47,0
57,2846.53408592567,0,2,1
34,6169.27978442982,0,0,0
39,4434.12852240726,0,45,0
54,1718.84770062752,1,39,0
47,8810.62301062047,0,40,0
58,2520.90318477713,0,24,0
59,9707.1232504677,1,23,1
30,2557.42284143344,1,39,0
54,1240.50236050971,0,28,0
18,2685.35689823329,1,28,0
69,1785.80206865445,1,48,0
29,9724.35848857276,0,50,1
69,8920.5396908801,1,45,0
48,6678.33159607835,0,35,0
62,5774.91717459634,1,23,1
47,2201.93811575882,1,40,0
51,2451.05163287371,0,15,0
59,3134.58645925857,0,9,1
22,7809.51017769985,1,7,0
20,6106.31328076124,1,39,1
22,2100.57957866229,1,45,1
62,3854.3842213694,0,7,0
30,4982.46530420147,1,36,0
32,1404.49597663246,0,10,0
23,6796.6948710382,0,20,1
18,9193.82899301127,0,43,0
27,8070.24769717827,1,30,0
67,8712.4336627312,0,27,0
42,7757.75935617276,0,7,0
60,4387.94270413928,1,0,0
37,7370.87136297487,0,26,0
35,6612.98409337178,0,37,0
32,6930.20851979963,0,41,0
43,5228.23277185671,1,47,0
56,8508.75055114739,0,49,0
20,9286.00640618242,0,46,0
41,4263.38850939646,0,24,1
36,4310.71691727266,0,28,0
54,2238.3503227029,0,21,1
64,1603.53017458692,0,31,0
36,6938.67689487524,0,45,1
24,1812.61823070236,1,48,0
45,6810.03079540096,0,14,0
33,5358.25870232657,1,50,0
22,8549.21688977629,0,34,1
41,2636.55065186322,0,5,0
65,2420.80251150765,0,29,1
68,7712.72883447818,1,46,0
59,6736.18325288408,0,21,0
50,3616.20546481572,0,21,0
69,3941.59541139379,1,4,1
53,7134.7714336589,1,20,0
44,7693.80570738576,1,26,1
37,7482.28690354154,0,19,0
26,8855.33640510403,0,33,0
22,3149.34723591432,0,8,0
24,8211.49959648028,1,25,0
70,2190.38969720714,0,12,1
50,2381.5689496696,1,25,0
69,2274.1982054431,0,17,1
19,2729.25030998886,1,0,1
60,8949.9653049279,0,3,0
18,3432.51721560955,0,16,1
62,6168.65108301863,0,14,0
48,7030.18045332283,1,37,0
59,5580.16594476067,0,14,0
67,3144.18751024641,1,11,1
21,5052.7990879491,1,25,0
53,6249.50783071108,0,3,0
51,7136.98318949901,1,39,1
33,8798.47654746845,0,42,0
33,8556.55269790441,1,39,0
57,7358.95007126965,0,13,0
52,8201.54670253396,1,50,0
37,9046.34093050845,0,7,0
67,6733.98598306812,1,4,1
60,5816.51621428318,1,30,0
34,4399.68385407701,0,33,1
33,6436.51483790018,1,5,1
51,8706.05007442646,1,4,1
25,2465.12264595367,1,6,0
22,6096.38607944362,0,18,0
29,7623.54406458326,1,5,1
48,3980.26164830662,1,50,0
64,1370.91750465333,1,42,1
40,7770.05408680998,1,19,0
19,1788.72318705544,0,11,0
32,6693.33746796474,0,0,1
54,6778.69097678922,0,7,0
58,1353.94399147481,0,48,0
32,2609.19810459018,0,28,0
56,8753.09053459205,1,21,0
58,6806.68844026513,1,47,0
41,5027.7280821465,0,17,0
26,1876.49782118388,0,47,0
28,4563.8281495776,0,19,0
27,5595.45192518272,0,13,1
66,7367.21904925071,0,39,1
59,1408.22062827647,1,38,0
64,9546.14819446579,0,14,0
56,7140.61469514854,0,45,0
45,8226.13771655597,0,0,0
34,1353.47218252718,0,44,1
61,7393.81413231604,0,12,0
54,6446.71612954699,1,6,0
52,6805.83369988017,0,9,0
35,5537.4035849236,0,42,0
31,5470.86159605533,0,14,0
24,8419.89166755229,0,48,0
62,5758.49069165997,0,3,0
48,9920.39953824133,0,48,1
20,8343.44589640386,1,44,0
51,1328.16102681682,1,45,0
42,8383.34447215311,0,47,0
28,4229.81116268784,1,37,1
59,7502.35323840752,1,3,0
33,3287.57224557921,1,37,0
69,7864.90677925758,1,4,0
52,3231.05213791132,1,16,0
53,7756.91734161228,1,48,0
24,1887.71319109946,1,27,1
27,7976.07770445757,1,10,0
37,7173.43589151278,0,18,0
34,1966.63603885099,0,15,0
38,6295.64258642495,0,5,1
60,9867.26044095121,1,8,1
31,7257.92150874622,0,45,1
20,4404.96192174032,1,9,0
69,9682.26570449769,1,2,0
31,5746.17712479085,1,20,0
49,1398.88065680861,1,25,0
66,7053.87465609238,1,15,0
54,6518.04073387757,1,42,1
47,4868.41246276163,0,2,1
52,4545.28823890723,1,16,0
31,7841.95224381983,1,24,0
34,4169.34212460183,0,50,1
28,5284.48818111792,1,47,0
18,3193.49330547266,1,37,0
26,6812.41347710602,1,10,0
44,4809.40277478658,0,9,0
20,7366.19002185762,0,26,1
69,8430.34110125154,0,3,1
61,8004.77378070354,0,13,0
39,2849.66399963014,1,11,0
61,1509.74652683362,0,33,0
65,4403.68057182059,1,34,1
58,1025.24784929119,0,12,0
47,6968.62889453769,0,26,1
26,9864.50201109983,1,44,0
32,7071.41725020483,1,7,1
63,1462.58065872826,0,19,0
52,9638.20909708738,1,3,0
25,1308.37600538507,1,40,1
65,4438.58597031794,1,33,1
18,9050.4644413013,0,11,0
43,4869.43952040747,1,11,0
60,5112.72505833767,0,49,1
18,1336.3540940918,0,6,0
64,8836.06890123338,0,26,0
56,9147.18286576681,0,41,0
46,5121.08579929918,0,29,0
39,7908.05493923835,0,14,0
40,2980.63821042888,1,27,0
48,8555.34359370358,0,6,0
28,6543.22184016928,1,43,1
47,2428.9863021113,1,7,0
54,4622.92224331759,0,16,0
48,9425.88239512406,1,43,1
47,2990.28596328571,0,6,0
41,3195.95535122789,0,25,1
65,2465.89479525574,1,46,0
43,9408.3079455886,1,20,0
66,5419.01104873978,0,9,0
66,5359.71351154149,1,50,0
43,2759.6380491741,0,34,0
57,7465.027598897,1,47,0
20,7985.74336944148,0,22,0
37,6029.26169289276,1,30,0
57,5127.14971019886,1,10,0
38,2797.85150825046,1,7,1
31,2569.24842228182,1,42,1
33,4925.11647357605,1,0,0
44,3220.6438027788,1,26,1
33,3683.05038195103,0,45,0
52,1930.65348407254,1,38,0
31,2383.10772459954,0,44,0
43,7483.39971643873,1,35,0
34,4991.98048468679,1,18,0
48,2229.19983672909,0,14,0
34,2687.43621790782,0,18,0
62,7468.06862461381,1,4,0
37,5432.54079623148,1,9,0
19,9177.5255438406,0,29,0
33,6155.98688228056,1,0,0
31,8047.56880691275,1,32,0
54,7871.67340796441,1,46,0
49,7328.98694463074,1,48,0
58,2778.98981631733,1,35,1
41,2994.65855280869,0,40,1
46,7748.85641713627,1,29,1
38,4370.08900311776,0,19,1
44,5516.71112608165,1,13,1
67,9496.33911205456,1,0,1
46,4234.30137126707,1,39,0
44,8203.15712597221,0,23,1
45,8813.6446364224,1,48,0
27,6058.98069031537,0,1,0
46,6378.6917256657,1,37,0
69,7256.78896484897,0,20,1
35,2936.68637261726,0,33,1
51,2801.50154628791,1,33,0
21,1921.78485216573,0,34,0
58,4428.62095613964,0,40,0
64,6702.28083082475,1,0,0
19,4031.66066249833,0,21,0
21,3017.99656241201,1,34,0
29,8436.63050839677,0,6,1
46,9682.31989769265,1,49,0
67,2852.9687221162,1,27,1
28,7363.46764676273,1,19,0
56,2050.02191057429,1,50,0
44,1027.92869624682,0,46,0
47,3541.31281631999,1,27,0
21,2379.3436633423,1,36,0
27,5779.36056815088,0,30,0
40,1957.79551565647,0,15,1
61,5159.13578192703,0,7,0
65,2391.95714518428,0,14,0
19,3549.9370591715,1,44,0
49,1447.05057633109,0,2,0
67,3697.446832899,0,11,1
61,7289.74700206891,0,16,1
23,3058.48559294827,0,23,0
59,6822.04328221269,1,30,1
34,7968.95882417448,1,22,0
57,6982.23215341568,0,6,0
41,5169.23199174926,0,22,0
56,8824.33767965995,0,5,0
31,7998.25508031063,1,41,0
28,5373.09586955234,0,25,0
43,2827.15176674537,1,43,0
41,9323.69311503135,1,34,0
59,8998.97064664401,1,35,1
36,2167.01259021647,1,33,1
64,4452.27456325665,1,20,0
60,3218.89053913765,0,2,1
31,6186.74360751174,0,34,0
27,2964.75546993315,1,50,1
64,5908.21448224597,1,28,1
67,4174.78995304555,1,45,0
50,6123.20824502967,0,50,0
40,2647.17589807697,1,14,0
48,1920.41212064214,1,44,0
39,7659.42297503352,0,40,0
69,2909.03314342722,0,10,0
40,5041.28298582509,0,4,0
46,4693.81022802554,0,10,1
47,8800.33966852352,0,29,1
34,2201.87641028315,1,15,0
26,1571.49883010425,1,27,0
56,7814.02933318168,0,40,1
21,1565.52769220434,0,7,1
24,2428.70486923493,0,4,0
19,3236.64465476759,1,4,1
43,3861.05568194762,1,16,0
37,2721.06877202168,1,4,0
33,8351.15898028016,1,30,0
62,1577.18704314902,0,25,1
69,6677.20309016295,1,0,0
66,6873.8374884706,1,7,0
49,4716.92762174644,0,35,0
56,7736.79304798134,0,17,0
51,8405.17590381205,1,49,1
30,9156.85861837119,1,17,0
56,6941.44998048432,1,2,1
53,7261.14195538685,0,28,1
52,7488.81673300639,1,45,0
66,7002.17143958434,1,38,0
62,8232.64322592877,0,17,0
41,9135.18703379668,1,3,1
21,3484.24562392756,1,3,0
44,4137.29033456184,1,11,0
33,2736.05962144211,1,17,0
25,5957.05204759724,0,35,0
20,9661.65339341387,1,35,0
34,6524.58362025209,1,35,0
38,9797.71684436128,0,15,1
47,9920.54546298459,1,32,0
62,2534.29190465249,1,34,0
27,6997.8367802687,1,48,0
54,6582.19562587328,0,13,0
